word,trans
ኺትንክዩ, Kitnkyu
ዚሃበካ, zihabäka
ኪፈክዩ, kifäkyu
ኸይትኾኑ, KäytKonu
ኣውጻእኩምና, 'awṣa'kumna
ንጹጉማት, nṣugumat
ቲርሃቃህ, tirhaqah
ክንግፋዕ, kngfaʕ
ዜተንስኣ, zetäns'a
ሃናጺ, hanaṣi
አተንስእለይ, 'ätäns'läy
ገዚኡኒ, gäzi'uni
ዘድሓነና, zädħanäna
ኸምጽኣሎም, Kämṣ'alom
ዚጥይቑኹም, ziTyQuKum
ኪዝርዘር, kizrzär
ከውሎ, käwlo
ኸነምልኽ, KänämlK
ሰሚዕካውን, sämiʕkawn
ኪመርሔን, kimärħen
ንዓያሱ, nʕayasu
ኸይትገብር, Käytgäbr
እሰደልኪ, 'sädälki
ኪጥሕል, kiTħl
አዒንቱ, 'äʕintu
ንአስታርተ, n'ästartä
ኬግልሰሎም, keglsälom
ንምንጭታት, nmnČtat
ጳላል, Palal
ዔንጌዲን, ʕengedin
ኣጥፊኡ, 'aTfi'u
ዐቘሮ, ʕäQʷäro
ኺሐርሱ, Kiħärsu
ተድነቑን, tädnäQun
ሰምዑኡ, sämʕu'u
ንምጒታቶም, nmgʷitatom
መለኽኩ, mäläKku
መዊትናስ, mäwitnas
ክድቅስን, kdqsn
ተናጊሩላ, tänagirula
ዘየብለኒ, zäyäbläni
ሰሎምንን, sälomnn
ንድብቕ, ndbQ
ከይጠፍኡ, käyTäf'u
ይሰጐንን, ysägʷänn
ገበላታቱን, gäbälatatun
ሬዞን, rezon
እተሐርመት, 'täħärmät
ዜስተንትኖ, zestäntno
ፈትሕዎውን, fätħwown
እተወሃብኩምዎ, 'täwähabkumwo
ዝለኣኸንስ, zlä'aKäns
ኸይና, Käyna
ኼናግፈኒ, Kenagfäni
ኪስሕቡኻ, kisħbuKa
ይደልዩኹም, ydälyuKum
ዘጨነዎ, zäČänäwo
ከምጽኣልኪ, kämṣ'alki
ንረሃብን, nrähabn
ዝሸመካ, zšämäka
እትቐንዓና, 'tQänʕana
ትገብሪ, tgäbri
ሸቤቅ, šäbeq
ሰባሕተይን, säbaħtäyn
ሓጻርሹዕልን, ħaṣaršuʕln
ብኽራዩ, bKrayu
እናረአያ, 'narä'äya
ኣይቐርቦምን, 'ayQärbomn
ዘይትኸዱ, zäytKädu
ኣዋጂ, 'awaǧi
ይጨድር, yČädr
እንዓይን, 'nʕayn
ለዋሃት, läwahat
ንድሜጥሮስ, ndmeTros
ይናቓነቕ, ynaQanäQ
የልቅሱላን, yälqsulan
ዚሰብኩ, zisäbku
ንዓዛርኤል, nʕazar'el
ኬፍልጥዎ, keflTwo
ድርሕዚውን, drħziwn
ኼጕድለሉ, Kegʷdlälu
ይጐርሕ, ygʷärħ
ናዕማ, naʕma
ንእንቋቚሖኣ, n'nqʷaQʷiħo'a
ብቚርዖብ, bQʷirʕob
ሐረድካሉ, ħärädkalu
ዕለውትን, ʕläwtn
ንጊልያኻን, ngilyaKan
ብምግባረይ, bmgbaräy
ኣይጭቊንን, 'ayČqʷinn
ንይቕሬታ, nyQreta
ኣይኪገፍዕዎምን, 'aykigäfʕwomn
ኤሁድን, 'ehudn
ንደቅካ, ndäqka
ኣውረዱኒ, 'awräduni
ኣይትስዓብዎምን, 'aytsʕabwomn
ዮኣቂምን, yo'aqimn
ኣይኪንሕፍን, 'aykinħfn
ተበኣስዎ, täbä'aswo
ኻልኣይን, Kal'ayn
ግዴራን, gderan
ተሻይጠኩም, täšayTäkum
ኺወድቀን, Kiwädqän
ንመኣዝኑ, nmä'aznu
ሸበበት, šäbäbät
ብምዝርራቡውን, bmzrrabuwn
እናተመላለስኩም, 'natämälaläskum
ብሃገርኩም, bhagärkum
ይጠመቕ, yTämäQ
ግጡማት, gTumat
መዘምራንን, mäzämrann
ኽትዓጽዱ, Ktʕaṣdu
ጥዒምኩም, Tʕimkum
ንዮርሳሌምን, nyorsalemn
ብኽዉል, bKwul
እተጸዋዓሉ, 'täṣäwaʕalu
የባጭዎ, yäbaČwo
ዘይከፊተልኩም, zäykäfitälkum
ንቕኑዓትሲ, nQnuʕatsi
ኺምለስዋ, Kimläswa
ጸግዩኒ, ṣägyuni
ከተሳማምዕ, kätäsamamʕ
ዘይለመንካኒ, zäylämänkani
ጸላእካ, ṣäla'ka
እዩንሱ, 'yunsu
ተኣሚኑውን, tä'aminuwn
ተኣሲርኩምላ, tä'asirkumla
ኺሰፍሩ, Kisäfru
ንጸፋዕታን, nṣäfaʕtan
ተመለት, tämälät
ዝላሕልሑውን, zlaħlħuwn
ጾፋሕ, ṣofaħ
ከይተጸናተወ, käytäṣänatäwä
እትፍልፍል, 'tflfl
ኰራኲራ, kʷärakʷira
እትሰብሩ, 'tsäbru
ኣንጊህኪ, 'angihki
ኽትግሃድሲ, Ktghadsi
ተጣዕሱ, täTaʕsu
ተቘጺረናለይ, täQʷäṣiränaläy
ክትመልቁ, ktmälqu
ኣበሳይከ, 'abäsaykä
ወጊድዎም, wägidwom
ተኸልኪለ, täKälkilä
እናለኣኽክዎም, 'nalä'aKkwom
ኣፍለጥካኒ, 'afläTkani
ድኻምኪ, dKamki
ብዓንቃሪቦ, bʕanqaribo
ንባሮቱን, nbarotun
ስጋዊትን, sgawitn
ትቈረጽ, tqʷäräṣ
ህብታት, hbtat
ጸሪፉ, ṣärifu
ኺመላለሱስ, Kimälaläsus
ሓምሳይውን, ħamsaywn
ከደንኩምኒ, kädänkumni
ኣምጽኣ, 'amṣ'a
ኣግፍሑ, 'agfħu
ዞሔለት, zoħelät
ሓላሚ, ħalami
ኣባርቕ, 'abarQ
ክጸውርን, kṣäwrn
ተወፈየ, täwäfäyä
ዜክርን, zekrn
ጭራኦምን, Čra'omn
ሓሽባዳናን, ħašbadanan
ክሰምዓኩም, ksämʕakum
ቕልጽምዶ, Qlṣmdo
እተርብሖም, 'tärbħom
ኼሕልፉኒ, Keħlfuni
ንምግብኻን, nmgbKan
ኸይምለሱ, Käymläsu
ክምህለል, kmhläl
እናዘዝ, 'nazäz
ዘከርኪ, zäkärki
እምቢተኛ, 'mbitäña
ሓብቲኺ, ħabtiKi
መዛሙርኩም, mäzamurkum
ክትሐድጎ, ktħädgo
ይተሐጎስ, ytäħägos
ኺስእኑስ, Kis'nus
ምስክራቱውን, mskratuwn
ተወቒዑ, täwäQiʕu
ዚድቅሶ, zidqso
ጽዋኣትውን, ṣwa'atwn
ኣስሪኤላውያን, 'asri'elawyan
ንመሬት, nmäret
ሻራይ, šaray
ኣየለልዮን, 'ayälälyon
ህንጻዶ, hnṣado
ኣይበቕዕን, 'aybäQʕn
ተጸለልና, täṣälälna
ዜሐብን, zeħäbn
ኣፈሽሒዉለይ, 'afäšħiwuläy
ተጊሆም, tägihom
ዚውሕጦ, ziwħTo
ህልውናይ, hlwnay
ኣጽዋረይን, 'aṣwaräyn
ጸበበና, ṣäbäbäna
ዝመለሱልና, zmäläsulna
ንረሲኣንሲ, nräsi'ansi
ተቐጥቀጠት, täQäTqäTät
የንኲሎ, yänkʷilo
ይረአየኒ, yrä'äyäni
ዚደልዩኒ, zidälyuni
ዘለውዋዶ, zäläwwado
ተጓኒፈናኒ, tägʷanifänani
ሬሳኻ, resaKa
ነሲኡ, näsi'u
መጻተኛታት, mäṣatäñatat
ረዲኤትና, rädi'etna
ዘየምጻእኩምዎ, zäyämṣa'kumwo
ሀባና, häbana
ኣቐመጠለን, 'aQämäTälän
ዚከዐወና, zikäʕäwäna
ኪበዝሓልኩም, kibäzħalkum
ዝገበረልካ, zgäbärälka
ናዓራይ, naʕaray
ኸደ9, Kädä9
ኣሐጐሳ, 'aħägʷäsa
ከይትኣቱ, käyt'atu
ረኸብናስ, räKäbnas
መላገጽትን, mälagäṣtn
ካቦንን, kabonn
ዘይሰጐጕኩምዎም, zäysägʷägʷkumwom
ብድሕርቲ, bdħrti
ናቡሻዝባን, nabušazban
ኽትተፍኣ, Kttäf'a
ጓሶትኪ, gʷasotki
ኪዕድለኩምን, kiʕdläkumn
ኣይሰማዕካዮን, 'aysämaʕkayon
እትሐርድዎም, 'tħärdwom
ይተክል, ytäkl
ዚቕድሱሉ, ziQdsulu
ዝበልዑውን, zbälʕuwn
ስሒሉ, sħilu
እኖኻውን, 'noKawn
ክሐልፎ, kħälfo
ንምስቓይን, nmsQayn
ንሽሽባጸር, nššbaṣär
ኣይድንግጸሉን, 'aydngṣälun
ዘርግሓቶ, zärgħato
በዓቱ, bäʕatu
ዝገምገምካሉ, zgämgämkalu
ዝሐፈረ, zħäfärä
ኼዐሽወካን, Keʕäšwäkan
ዜጨንቑኹም, zeČänQuKum
ዚጻረሮ, ziṣaräro
ዝለኣኹና, zlä'aKuna
ኣውደቕናሎም, 'awdäQnalom
ጐረባብትኻ, gʷäräbabtKa
ኺመጾ, Kimäṣo
ኪዘምትን, kizämtn
ተጸዋዊዖም, täṣäwawiʕom
ኪበልዑኻውን, kibälʕuKawn
ቆንጆ, qonǧo
ኣጒማን, 'agʷiman
ንፌራን, nferan
ዘይትፈልጦም, zäytfälTom
ሳርስኪም, sarskim
ዝቐደድካ, zQädädka
ከይተአቶኽንዶ, käytä'ätoKndo
ብጅማትን, bǧmatn
ዝዕምጽዎን, zʕmṣwon
ስሩቓት, sruQat
ዘይረኸቡኻ, zäyräKäbuKa
ቐዪሕ, Qäyiħ
ከይወረደትኩም, käywärädätkum
ሰኺሮም, säKirom
ሸምቦታትካን, šämbotatkan
ኣይነጽህን, 'aynäṣhn
ውዳሰይ, wdasäy
ከዝሕል, käzħl
ቅዱሳቱ, qdusatu
ላጽዩ, laṣyu
ከይነብል, käynäbl
ዘይገርፍ, zäygärf
ሰራሕናስ, säraħnas
ነበረ13, näbärä13
ዔንሓጾርን, ʕenħaṣorn
ኺዝረፉ, Kizräfu
ኽትስከም, Ktskäm
ኣእቶኻ, 'a'toKa
ምተቛመትካኒ, mtäQʷamätkani
ናሕራይ, naħray
ኣውደቐ, 'awdäQä
ሰደድኩልኩም, sädädkulkum
ኪላጸዩውን, kilaṣäyuwn
እር, 'r
ብዅራኡ, bkʷra'u
ምቊራጽ, mqʷiraṣ
ሰበይተይን, säbäytäyn
ዜፍስሶምከ, zefssomkä
ሓዝዋ, ħazwa
ኽሐልየልካ, Kħälyälka
እትስውኡላ, 'tsw'ula
ቈመት, qʷämät
ብትበልዕዋ, btbälʕwa
ይቕተልዋ, yQtälwa
ኼቚመካ, KeQʷimäka
ዝኸድክዎን, zKädkwon
ማሕሎን, maħlon
ኣልኣይን, 'al'ayn
ብኽያትኩምን, bKyatkumn
እጽሕፈልካ, 'ṣħfälka
ዝባርኸካ, zbarKäka
ዓመጻና, ʕamäṣana
ኸነጽንሓካ, Känäṣnħaka
ኣይትሕተሞ, 'aytħtämo
ዚቘጽሮም, ziQʷäṣrom
ትምህርትኻ, tmhrtKa
ዘይእመኑ, zäy'mänu
መዋርስትኹም, mäwarstKum
ደመቐ, dämäQä
ንምትካልን, nmtkaln
ክትፈርዱንሲ, ktfärdunsi
ለባማትን, läbamatn
ኣይትህቦ, 'aythbo
ከይተሰብረ, käytäsäbrä
ጠበቓይ, TäbäQay
እትተዓማመጹ, 'ttäʕamamäṣu
ይኸውንዶ, yKäwndo
ኣቐምጥዎ10, 'aQämTwo10
ግርማኡውን, grma'uwn
ትምንዝር, tmnzr
ንኽቡራቶም, nKburatom
ዘደባኑ, zädäbanu
ክብረትኪ, kbrätki
ይካዕበት, ykaʕbät
ሰብኣያይ, säb'ayay
ዚለዋወ, ziläwawä
ተቐረመን, täQärämän
ዓብዩን, ʕabyun
እናሐፈርካ, 'naħäfärka
ተሐባእ4, täħäba'4
ኣይአመንክዎን, 'ay'ämänkwon
ኣይከተውስእን, 'aykätäws'n
መረድን, märädn
ንራብሳቀን, nrabsaqän
ዲሞንሲ, dimonsi
ዝሸጡላ, zšäTula
ኲዒቶምለይ, kʷiʕitomläy
ክትምለኽሲ, ktmläKsi
ንሰጐጎ, nsägʷägo
ይበልዎም, ybälwom
ናኣኻትኩም, na'aKatkum
ብጤለበጊዕ, bTeläbägiʕ
ኼገልግሉን, Kegälglun
ምድሓንዶ, mdħando
ክትም, ktm
ኣይትሕደግዎ, 'aytħdägwo
ኣሰናድዉ, 'asänadwu
ብጭንቀተይ, bČnqätäy
ሚራ, mira
ኣኽበሩና, 'aKbäruna
አእውየ, 'ä'wyä
ንኦዝያ, n'ozya
ምንዝናዝ, mnznaz
መጣጣእቲ, mäTaTa'ti
ጠመታ, Tämäta
ዚምልምል, zimlml
ተርጓሚ, tärgʷami
ርኡይን, r'uyn
ዕደየሎም, ʕdäyälom
ኣይትሐዘሎም, 'aytħäzälom
ጸገነ, ṣägänä
ንዅርባታትን, nkʷrbatatn
ኪዳና, kidana
እመልሕ, 'mälħ
ኬተንስእ, ketäns'
ነዕሩኾም, näʕruKom
ኣይትርገሙ, 'aytrgämu
መገዱስ, mägädus
ትቐትሎዶ, tQätlodo
ሰለድ, säläd
እሱራትኪ, 'suratki
ተውሂብኩም, täwhibkum
ኣናብስውን, 'anabswn
ዚሓተካ, ziħatäka
ምብዛሕካ, mbzaħka
መማቕልቲ, mämaQlti
ኸይበልዕ, Käybälʕ
ወሰኾ, wäsäKo
ኣየልዕሉ, 'ayälʕlu
ተዐሊሱ, täʕälisu
ኺደልየሎም, Kidälyälom
ድሙቕን, dmuQn
ሐልይዎን, ħälywon
ክሳውደን, ksawdän
ኣስጳታን, 'asPatan
ከቕርቦ, käQrbo
ወቕዓካ, wäQʕaka
ንዋናታት, nwanatat
ዚማርኸካ, zimarKäka
ቡኑኢ, bunu'i
ዘየተግዝረ, zäyätägzrä
ይማቐሉ, ymaQälu
ዱርን, durn
ተላእኮም, täla'kom
መሓድሮም, mäħadrom
ኣውሕድ, 'awħd
ይልምዑ, ylmʕu
ኣረግካ, 'arägka
ስንከልከል, snkälkäl
ሓምሳስ, ħamsas
ክትሕብእን, ktħb'n
ነዋልደይን, näwaldäyn
ክትሰትን, ktsätn
ከይሳገር, käysagär
ጳዒ, Paʕi
ኣልባሰይ, 'albasäy
ዘመርትስ, zämärts
ዝሰባበረን, zsäbabärän
እጅምር, 'ǧmr
ዜቕርበሉ, zeQrbälu
ሰገዳላ, sägädala
መጺእክን, mäṣi'kn
ኪምህሮን, kimhron
በሊሑን, bäliħun
እተደበቑ, 'tädäbäQu
ክረታውያን, krätawyan
ኺውድኡ, Kiwd'u
እንገብራ, 'ngäbra
ቝጽራት, Qʷṣrat
ማይና, mayna
ኣይትግንሓኒ, 'aytgnħani
ዓውዲውን, ʕawdiwn
ንፈድረስን, nfädräsn
ኣስቴኹምኒ, 'asteKumni
ኣይቐልጥፍ, 'ayQälTf
ኪጻወት, kiṣawät
ዋሕስ, waħs
ኺበልዔን, Kibälʕen
ፍርድኻን, frdKan
ጸዋዕቲ, ṣäwaʕti
ኣይአመኖን, 'ay'ämänon
ራብዕቲ, rabʕti
መንዘረት, mänzärät
ኣይትግበሩኒ, 'aytgbäruni
ብጥቓ, bTQa
ኣይፈለ, 'ayfälä
እትስግድ, 'tsgd
ንብላስጦስ, nblasTos
ብሴፈይን, bsefäyn
ተገዚኡውን, tägäzi'uwn
መንየዮ, mänyäyo
ዘይለኣኽክዎስ, zäylä'aKkwos
ዝኸዱላ, zKädula
ብኣልባስጥሮስን, b'albasTrosn
ካፍቶራውያን, kaftorawyan
አልዒልካ, 'älʕilka
ኪቕድሰኩም, kiQdsäkum
ጭሕሙን, Čħmun
ገበርኪኺ, gäbärkiKi
ኺከኣሎ, Kikä'alo
ተመለስኪ, tämäläski
ጸቢብዎም, ṣäbibwom
ብርኽስቶም, brKstom
ብፋዳ, bfada
ኪምዚ, kimzi
ንነፍስኻን, nnäfsKan
ንትሰምዕ, ntsämʕ
ዪምናውያን, yimnawyan
ዝሐዞን, zħäzon
ዘትረፍኩልኩም, zäträfkulkum
ወጣጡን, wäTaTun
ተጠንቂቐውን, täTänqiQäwn
ብሓርኢ, bħar'i
ኣይረኸብክዮምን, 'ayräKäbkyomn
ኺደንን, Kidänn
ዜንብብዎ, zenbbwo
እናሰሐቕካውን, 'nasäħäQkawn
ኣይትደይኑ, 'aytdäynu
ይተኩ, ytäku
ኣይተራእዮምን, 'aytära'yomn
ብዘዕባ, bzäʕba
ቅሩብውን, qrubwn
ክስነ, ksnä
የሸብራ, yäšäbra
ሰልዔ, sälʕe
ኢናከም, 'inakäm
ክወስዳ, kwäsda
ኣይወለደትሉን, 'aywälädätlun
በለሳን, bäläsan
ትትርተር, ttrtär
ተንውሕ, tänwħ
ክትገብረለይ, ktgäbräläy
ዚሳቐዩን, zisaQäyun
ዝመሓልኩሎም, zmäħalkulom
ነጸጎ13, näṣägo13
ኣጋንንትስ, 'agannts
ኽሓብኦ, Kħab'o
ዝጸበቦ, zṣäbäbo
ኽንእደኩም, Kn'däkum
ተሐደጉ, täħädägu
ኣሞንን, 'amonn
ሻውል, šawl
ኣናገፍኩኻ, 'anagäfkuKa
ዘይበልዑ, zäybälʕu
ጻግዒ, ṣagʕi
ናሕቢ, naħbi
ተጋደልዎ, tägadälwo
ተነጺፉ, tänäṣifu
ልስ, ls
ኸይትርስዕ, Käytrsʕ
መከባቢኣውን, mäkäbabi'awn
ከይሐደገት, käyħädägät
ኪገልጻልካ, kigälṣalka
መርገምሲ, märgämsi
ዜድህዩልይ, zedhyuly
ንዋሑ, nwaħu
ኸይንዓቕ, KäynʕaQ
ክርዋሕን, krwaħn
ኸይሐስር, Käyħäsr
ሐንጊዱ, ħängidu
ኺሰርሕዋ, Kisärħwa
እናጸለዩውን, 'naṣäläyuwn
ቚስሉ, Qʷislu
ከይትምሕሉሎምን, käytmħlulomn
ብህዱእ, bhdu'
እናተቐለቡ, 'natäQäläbu
ኣበለቶ, 'abäläto
ተለዊጡ, täläwiTu
መዓረቒ, mäʕaräQi
ዚምጒት, zimgʷit
ሳሬጽን, sareṣn
ዜበስራ, zebäsra
ይሰምብዱ, ysämbdu
ኬጻዕድዎምንሲ, keṣaʕdwomnsi
ዚቝጸሩ, ziQʷṣäru
ንምድሓኖም, nmdħanom
ኸተገልግሎም, Kätägälglom
ብሃብታሙ, bhabtamu
ረሲእነትናን, räsi'nätnan
መካ, mäka
ንምድርናን, nmdrnan
ኣይሓድጎን, 'ayħadgon
ክዘውር, kzäwr
ኼስርርዎ, Kesrrwo
ኪቐትላ, kiQätla
ከተንጽሃ, kätänṣha
ተማላእክዎ, tämala'kwo
ተቓራረበ, täQararäbä
ኣክዚብ, 'akzib
ዚጠብውን, ziTäbwn
ጠይቑ, TäyQu
ምዀኑ, mkʷänu
ኪጾሩኻ, kiṣoruKa
ጽድቕኹምውን, ṣdQKumwn
ዚለዐልን, ziläʕäln
ዘይኰንናስ, zäykʷännas
ዚኽብሩን, ziKbrun
ደምኩም, dämkum
ኣዕመቛን, 'aʕmäQʷan
መማሕበሩ, mämaħbäru
እትወርሶ, 'twärso
ይሰመያ, ysämäya
ንምቕማጠይን, nmQmaTäyn
ትቛየቑ, tQʷayäQu
ጸሊሞ, ṣälimo
ዶባትኪ, dobatki
ከተጽግበኒ, kätäṣgbäni
ብዘይውልውልን, bzäywlwln
ነዳይ, näday
ንዓብዩ, nʕabyu
ጌዲ, gedi
ይዐብያ, yʕäbya
ደንገጹሎም, dängäṣulom
እኔዋ, 'newa
ትውጻእ, twṣa'
ኣይወዳእካዮምን, 'aywäda'kayomn
ዂርፍ, kʷirf
ይደርጾም, ydärṣom
ቐተልኩምዎም, Qätälkumwom
ኣይኪጸውርን, 'aykiṣäwrn
ወዲኤ, wädi'e
ዘይተቐበልካዮኸ, zäytäQäbälkayoKä
ከንግስ, kängs
ዚጕልብብ, zigʷlbb
ተሐብኤት, täħäb'et
መራሕትኻ, märaħtKa
ቕትለት, Qtlät
ጸገበት, ṣägäbät
ኣይትበድል, 'aytbädl
ድኻኻን, dKaKan
መሸጣን, mäšäTan
ተቐቢርዋ, täQäbirwa
መጉሓፊ, mäguħafi
ኽትምርዖ, Ktmrʕo
ነገዶምን, nägädomn
ዘይረኣዩ, zäyrä'ayu
ቈጸርካ, qʷäṣärka
ትጠሚ, tTämi
ክምንዝዓ, kmnzʕa
ኣኪብኩም, 'akibkum
በበርባዕተ, bäbärbaʕtä
ዝወጸላ, zwäṣäla
ንትምኒታ, ntmnita
ኪዐዝዝ, kiʕäzz
እናሳዕሰዓ, 'nasaʕsäʕa
ስጒምቶም, sgʷimtom
ዝፈለጥናዮን, zfäläTnayon
ንጥሜቶምዶ, nTmetomdo
ተዳልወሉ, tädalwälu
ዝገበርዎን, zgäbärwon
ቐንዴልካ, Qändelka
ኣዞረሉ, 'azorälu
በደባባይና, bädäbabayna
ቅዱድን, qdudn
ኣይክትሐፍርን, 'ayktħäfrn
ከይረኽቦ, käyräKbo
ይበጀዎ49, ybäǧäwo49
ሃሮራዊ, harorawi
ፈርሆም, färhom
ምስሓቡ, msħabu
እዩ42, 'yu42
ኣሓንዶ, 'aħando
ንኣምላኽኩምን, n'amlaKkumn
እትቐርቦ, 'tQärbo
ኣይተትርፈሉ, 'aytätrfälu
ጐየዮም, gʷäyäyom
ዜውጽኣሎም, zewṣ'alom
መሲሉካ, mäsiluka
ይጐስሙ, ygʷäsmu
ንምህናጽውን, nmhnaṣwn
ክትከፍተሎም, ktkäftälom
ኣይትበልጽንን, 'aytbälṣnn
ሸፋታ, šäfata
ተሰይፎም, täsäyfom
ምሕኵልቱ, mħkʷltu
ከልከልኩኻ, kälkälkuKa
ምንዳቕ, mndaQ
ኣይሕልውን, 'ayħlwn
ሸሚዳውያን, šämidawyan
ንዘካርያስን, nzäkaryasn
ዘይኰንኩን, zäykʷänkun
አእዋም, 'ä'wam
ዝዖታን, zʕotan
ተፋነዉ, täfanäwu
ንሸየጥቲ, nšäyäTti
ምብራቕውን, mbraQwn
ድልዊ, dlwi
ማእከሉውን, ma'käluwn
ዚቐርበና, ziQärbäna
ክሀበናን, khäbänan
ሰንሰላን, sänsälan
እተኸፋፈለት, 'täKäfafälät
ገለጹ, gäläṣu
ዝይፈራህኩም, zyfärahkum
ዝጠበሩኹም, zTäbäruKum
ኾይኖምሲ, Koynomsi
ክትዋግኡኒ, ktwag'uni
ኣግማዳ, 'agmada
ትበጽሓን, tbäṣħan
ተበገስ, täbägäs
ሕጻናታ, ħṣanata
ይዙር, yzur
ዕግንግን, ʕgngn
ክፈርድሲ, kfärdsi
ኣስክርዎ, 'askrwo
ነቋር, näqʷar
ኣህደመ, 'ahdämä
ዳሕሮትካ, daħrotka
ከተውጽኣሉ, kätäwṣ'alu
ዚሐስር, ziħäsr
ስሌኻትኩም, sleKatkum
ሐርቢ, ħärbi
ደፊኣ, däfi'a
ክትስፈፊ, ktsfäfi
ተቐዝፈ, täQäzfä
ምዝራፍ, mzraf
ይዋናጨፍ, ywanaČäf
ዓዝሪኤልን, ʕazri'eln
አልዩ, 'älyu
ምእማኖም, m'manom
ኣይጠየቕክዎን, 'ayTäyäQkwon
ሑሺም, ħušim
ብስምባድውን, bsmbadwn
የማነይተይ, yämanäytäy
ንምቅብጣር, nmqbTar
ዜዐንቅፎም, zeʕänqfom
ብሁግ, bhug
ዝእክበሉ, z'kbälu
ኣይጸባጸብዎምን, 'ayṣäbaṣäbwomn
ዝርኤኹምኒ, zr'eKumni
ዘባጮኹምለይሲ, zäbaČoKumläysi
ክፋራረድ, kfararäd
ጸኒሖምና, ṣäniħomna
ኪስልማ, kislma
ብምሕላዉ, bmħlawu
ዚስትውዓል, zistwʕal
ቅተልዋ, qtälwa
ኣፍሪሄናኒ, 'afrihenani
ኵናቱ, kʷnatu
ሕጽና, ħṣna
ባትን, batn
ከይበዂዔ, käybäkʷiʕe
ኣጒዒዝካ, 'agʷiʕizka
ይድለይዎ, ydläywo
ኣድህዩሎም, 'adhyulom
ሓልዮትኩም, ħalyotkum
ንግዙእካን, ngzu'kan
ጋል, gal
ንስጋኹምውን, nsgaKumwn
እትበልዕዎን, 'tbälʕwon
ሮማውያንን, romawyann
ዝዓበየት, zʕabäyät
ዕላማኡን, ʕlama'un
ቤትዔመቅን, betʕemäqn
መሕወዮ, mäħwäyo
ኬውጽኡኺ, kewṣ'uKi
ዝቘመሉ, zQʷämälu
ኣዴታትን, 'adetatn
ጸባኤን, ṣäba'en
እንፈቱን, 'nfätun
ከይትረኽባስ, käyträKbas
ትቕደስ, tQdäs
በኹዕ, bäKuʕ
ዕንባባኡ, ʕnbaba'u
ምስባኽን, msbaKn
ጓሶተይን, gʷasotäyn
ንዚገብሩ, nzigäbru
ወይድ, wäyd
ብምስባር, bmsbar
ፍትወትኪ, ftwätki
ዜጻውዱለይ, zeṣawduläy
ጽርየታ, ṣryäta
ተሐዲጉሉ, täħädigulu
ክጸምዶ, kṣämdo
ኣይትደነቑ, 'aytdänäQu
ዝገበርክዎን, zgäbärkwon
ከይወሐዘ, käywäħäzä
ዚስየፍ, zisyäf
ዝምነዮ, zmnäyo
ሰጐጉኒ, sägʷäguni
ጥበበ, Tbäbä
ኺሕሉስ, Kiħlus
ኺገትእ, Kigät'
ታሕቲምሖድሺ, taħtimħodši
ጁኽን, ǧuKn
ኣክናፎም, 'aknafom
ጠንቀላዕላዕውን, Tänqälaʕlaʕwn
ዝተኸለሉ, ztäKälälu
ነቡኡ, näbu'u
ንዘይፈልጦም, nzäyfälTom
ንናእሽቱ, nna'štu
ይሃይሽ, yhayš
ንጊዜን, ngizen
ኪውቕዓ, kiwQʕa
እትዝክሩና, 'tzkruna
ንመዓርጋት, nmäʕargat
እትዛራረብዎ, 'tzararäbwo
ከይተቐመጠ, käytäQämäTä
መስቴኹኻ, mästeKuKa
እትነብሩሉ, 'tnäbrulu
ምፍታሑን, mftaħun
ሐሓንቲ, ħäħanti
ኣይምፈራህኩምንንዶ, 'aymfärahkumnndo
ዃሕዃሕ, kʷaħkʷaħ
የብኵዖ, yäbkʷʕo
ኪሸይጥን, kišäyTn
ዚመልእዋ, zimäl'wa
ንቤትኣዌን, nbet'awen
ንኣካዝ, n'akaz
ኣይወሰድናዮን, 'aywäsädnayon
እዚኣም, 'zi'am
ጠየቐ, TäyäQä
መሰረቶም, mäsärätom
ቍላዕ, qʷlaʕ
በበትሩ, bäbätru
ደቅካ, däqka
ኣይተገዝአሉን, 'aytägäz'älun
ኣኽተተለይ, 'aKtätäläy
ያብነኤልን, yabnä'eln
ኣዝነምኩ, 'aznämku
ኣምሒለካን, 'amħiläkan
ሸያጢኣ, šäyaTi'a
ኤፍርስ, 'efrs
እስክንድርያን, 'skndryan
ጸገማውን, ṣägämawn
እተቐበላ, 'täQäbäla
ሸባዕን, šäbaʕn
ብሓሰኻን, bħasäKan
ከየጥፍኦምሲ, käyäTf'omsi
ኸይህበካን, Käyhbäkan
ዝፈጸሙ, zfäṣämu
ኣሒቃምን, 'aħiqamn
ኪኽወን, kiKwän
ከምዚዶ, kämzido
ዚፍልጽ, ziflṣ
ተማህሊለ, tämahlilä
ሞተትኒ, motätni
ይፍንጠሩ, yfnTäru
ቲርዓታውያን, tirʕatawyan
ፍርሃቱ, frhatu
ዝነበረለን, znäbärälän
ተመለሰንን, tämäläsänn
ኣዕንኑድን, 'aʕnnudn
ይነቊሕ, ynäqʷiħ
ኣየገልገሉኻን, 'ayägälgäluKan
ለኣኽናዮ, lä'aKnayo
ሰደድክዋ, sädädkwa
እንኸሶ, 'nKäso
ዘይከአልኩም, zäykä'älkum
በብቕጽበትውን, bäbQṣbätwn
ኣምባርን, 'ambarn
ኽትሕነቕ, KtħnäQ
ዝበጽሑ, zbäṣħu
ተዛረቦ2, täzaräbo2
ኣምከኽዎ, 'amkäKwo
ይድለዮ, ydläyo
እተሐጒሶ, 'täħägʷiso
