list, Map1
יֵצֵא, yet͡se'
מְקַדְּשָׁם, mqadšam
וְהוּבָא, whuva'
מִקְרָאֵי, miqra'ey
נִרְפָּא, nirpa'
בְּמִסְפַּר, bmispar
צֶדֶק, t͡sedeq
כִּלְאַיִם, kil'ayim
כִּלְאָיִם, kil'ayim
לְבִלְתִּי, lviltiy
הֵן, hen
אֶת־פַּר, 'et־par
וְאִם־פָּשֹׂה, w'im־pasoh
כִּימֵי, kiymey
יִגַּשׁ, yigaš
כָּל־חֵלֶב, kal־ħelev
הַדָּבָר, hadavar
תֵלְכוּ, telxu
תֵּלֵכוּ, telexu
תֵלֵכוּ, telexu
מִזִבְחֵי, mizivħey
חַג, ħag
וּמִשַׁמְנָה, umišamnah
לֹא־תַעֲשׂוּ, lo'־taʕasu
בְנִבְלַת, vnivlat
בְּנִבְלַת, bnivlat
נְבֵלָה, nvelah
קְצִירְךָ, qt͡siyrxa
יָצַק, yat͡saq
יִצֹק, yit͡soq
וְאֶל־בְּנֵי, w'el־bney
וַיִמְשַׁח, wayimšaħ
שׁוֹֹר, šwor
לָה, lah
לָה, lah
מִנְחַת, minħat
תֵּשֵׁב, tešev
תַעֲמֹד, taʕamod
תַּעֲמֹד, taʕamod
אֹיְבֵיהֶם, 'oyveyhem
אֶת־הַכֹּל, 'et־hakol
לִהְיוֹֹת, lihywot
וּמִלְבַד, umilvad
כֶּבֶשׂ, keves
בְּפָרֶךְ, bfarex
בְּפֶרֶךְ, bferex
דֵּי, dey
אֲשֶׁר־יִהְיֶה, 'ašer־yihyeh
וְשֶׁסַע, wšesaʕ
וְשִׁסַע, wšisaʕ
וְשֹׁסַע, wšosaʕ
עַל־פִּי, ʕal־piy
מַמְאֶרֶת, mam'eret
אוֹֹ־בָעֵרֶב, 'wo־vaʕerev
מִן־הַמִנְחָה, min־haminħah
וְהֵבִיאָה, wheviy'ah
וֶהֱבִיאָה, weheviy'ah
הַתּוֹֹלַעַת, hatwolaʕat
הַתּוֹֹלָעַת, hatwolaʕat
כֹּהֵן, kohen
בָּאָדָם, ba'adam
בְּאָדָם, b'adam
בְאָדָם, v'adam
לְדֹרֹתָם, ldorotam
יִגַּע, yigaʕ
וַאֲנִי, wa'aniy
חַיִים, ħayiym
מוֹֹלֶדֶת, mwoledet
אֶל־הַמַחֲנֶה, 'el־hamaħaneh
וּמַרְאֶהָ, umar'eha
וּמַרְאֵה, umar'eh
שְׂאֵת, s'et
אִם, 'im
הַזָכָר, hazaxar
בְּלוּלֹת, blulot
וְשֵׂעָר, wseʕar
הַשְׁבִיעִת, hašviyʕit
לַחְמְכֶם, laħmxem
כָּל־מְלָאכָה, kal־mla'xah
וְהַגֵּר, whager
עַל־חַטֹאתֵיכֶם, ʕal־ħaṭo'teyxem
אָחִיו, 'aħiyw
הָפַךְ, hafax
אֵצֶל, 'et͡sel
קָדְשִׁי, qadšiy
קְטֹרֶת, qṭoret
וְטָמְאָה, wṭam'ah
בְּנֵי־אַהֲרֹן, bney־'aharon
בְנֵי־אַהֲרֹן, vney־'aharon
אֶת־הַשָׂדֶה, 'et־hasadeh
מִכָּל־מִצְוֺת, mikal־mit͡swot
יֵחָשֵׁב, yeħašev
תַּעֲזֹב, taʕazov
תֵּעָזֵב, teʕazev
וְעַד, wʕad
בְכָל־כְּלִי־עוֹֹר, vxal־kliy־ʕwor
בְּכָל־כְּלִי־עוֹֹר, bxal־kliy־ʕwor
כְּבָשִׂים, kvasiym
כְבָשִׂים, xvasiym
טוֹֹב, ṭwov
וְקַשְׂקֶשֶׂת, wqasqeset
כְּפִי, kfiy
כַּפֵּי, kapey
עֶשְׂרִים, ʕesriym
אֶת־עֲוֺנָם, 'et־ʕawonam
הָאֶחָת, ha'eħat
אֶת־זֶה, 'et־zeh
אֶל־הָאָרֶץ, 'el־ha'aret͡s
בְּכָל־הַשָׁרֶץ, bxal־hašaret͡s
בְּכָל־הַשֶׁרֶץ, bxal־hašeret͡s
עַל־הַכְּלָיֹת, ʕal־haklayot
וּמַכֵּה, umakeh
וּשְׁנֵי, ušney
וּשְׁנִי, ušniy
בְּנִבְלָתָם, bnivlatam
בְּנִדָּתָה, bnidatah
בְנִדָּתָה, vnidatah
כָּל־בָּשָׂר, kal־basar
מְקַדִּשְׁכֶם, mqadišxem
מִזַרְעוֹֹ, mizarʕwo
כָּל־דַּם, kal־dam
כָּל־דָּם, kal־dam
וְעִנִיתֶם, wʕiniytem
הַתְּרוּמָה, hatrumah
לָבֶטַח, laveṭaħ
אֲלֵיכֶם, 'aleyxem
וַיַעַשׂ, wayaʕas
אֹזֶן, 'ozen
תִשְׁמְעוּ, tišmʕu
אֶת־אִשָׁה, 'et־'išah
הַבָּשָׂר, habasar
כָּל־זָכָר, kal־zaxar
לֹא־תֵעָשֶׂינָה, lo'־teʕaseynah
יָבִיא, yaviy'
עוֹֹד, ʕwod
וַיִקְחוּ, wayiqħu
וְיִקְחוּ, wyiqħu
בְּקָרַחְתּוֹֹ, bqaraħtwo
יִרְצוּ, yirt͡su
יֵרָצוּ, yerat͡su
וְהַנֶגַע, whanegaʕ
וְהַנֹגֵעַ, whanogeʕa
הָאָדָם, ha'adam
הַמִלֻאִים, hamilu'iym
וְנָפְלוּ, wnaflu
אֲשֶׁר־חָטָא, 'ašer־ħaṭa'
יָמוּת, yamut
בַּד, bad
בַד, vad
דָמוֹֹ, damwo
דָּמוֹֹ, damwo
אֲשֶׁר־יִגַּע, 'ašer־yigaʕ
כָל־אִישׁ, xal־'iyš
כָּל־אִישׁ, kal־'iyš
עָבֶד, ʕaved
עֶבֶד, ʕeved
בְגַבַּחְתּוֹֹ, vgabaħtwo
יְחַלְלוּ, yħallu
בְּרִית, briyt
וּבַשָׁנָה, uvašanah
טֻמְאָתָה, ṭum'atah
וְלִפְנֵי, wlifney
הוֹֹלֵךְ, hwolex
וְאֹתָם, w'otam
וְאַתֶּם, w'atem
הָאֵלֶה, ha'eleh
בַּעֲמִיתוֹֹ, baʕamiytwo
וְחִשַׁב־לוֹֹ, wħišav־lwo
יָשָׁן, yašan
הַטָהֹר, haṭahor
הַדֶּשֶׁן, hadešen
הַדָּשֶׁן, hadašen
וָחַי, waħay
וְחֵי, wħey
תֶחֱטָא, teħeṭa'
תֶּחֱטָא, teħeṭa'
מוֹֹשְׁבֹתֵיכֶם, mwošvoteyxem
וְהִיא, whiy'
כָּאֶזְרָח, ka'ezraħ
כְּאֶזְרָח, k'ezraħ
וְהָאָרֶץ, wha'aret͡s
שְׁתַּיִם, štayim
שְׁתֵּים, šteym
מִשְׁחַת, mišħat
הָאֹכֶלֶת, ha'oxelet
תַּקְרִיב, taqriyv
עַל־הָעֹלָה, ʕal־haʕolah
יֹאכְלוּ, yo'xlu
יֵאָכְלוּ, ye'axlu
אֶת־הַמִנְחָה, 'et־haminħah
הָשַׁמָה, hašamah
הֳשַׁמָה, hašamah
תוֹֹלַעַת, twolaʕat
וְכִחֶשׁ, wxiħeš
וְכִחֵשׁ, wxiħeš
וַיִקְרָא, wayiqra'
בְּבֹאוֹֹ, bvo'wo
פָּנָיו, panayw
וְהֵשִׁיב, whešiyv
וְאֶת־הַפָּדֶר, w'et־hapader
לָתֵת, latet
כַּמִשְׁפָּט, kamišpaṭ
מִבְּשַׂר־זֶבַח, mibsar־zevaħ
הָאֶזְרָח, ha'ezraħ
תִזְבְּחוּ, tizbħu
תִּזְבָּחוּ, tizbaħu
עָוֶל, ʕawel
אֶל־מִשְׁפַּחְתּוֹֹ, 'el־mišpaħtwo
הַמַיִם, hamayim
מֵאִתּוֹֹ, me'itwo
אֶת־שַׁבְּתֹתַי, 'et־šabtotay
וְטֻמְאָתוֹֹ, wṭum'atwo
מַקְרִיב, maqriyv
וָאֹמַר, wa'omar
תִּשְׁבֹּת, tišbot
תִּשְׁבַּת, tišbat
לָשֹׂבַע, lasovaʕ
לְעֵינֵי, lʕeyney
הַנוֹֹתָרֹת, hanwotarot
הַנוֹֹתֶרֶת, hanwoteret
עַד־מְלֹאת, ʕad־mlo't
וְקָם, wqam
וּמִנְחָה, uminħah
כִּי־יַקְרִיב, kiy־yaqriyv
וְשָׁם, wšam
וְשֵׁם, wšem
וְהִתְוַדָּה, whitwadah
הַהֹלֵךְ, haholex
וּבְקֻצְרְכֶם, uvqut͡srxem
בֶּן־שְׁנָתוֹֹ, ben־šnatwo
וְאֶת־הַדָּם, w'et־hadam
[לוֹֹ], [lwo]
וּמִן־הַדָּם, umin־hadam
לְלָבָן, llavan
חֲמִשִׁיתוֹֹ, ħamišiytwo
לִנְתָחָיו, lintaħayw
מֵאֶחָיו, me'eħayw
הֶעֱרָה, heʕerah
תֵּאָפֶה, te'afeh
תֵאָפֶה, te'afeh
שָׂכִיר, saxiyr
רֹאשׁוֹֹ, ro'šwo
יִנְאַף, yin'af
וּמִלֵא, umile'
וּמְלֹא, umlo'
עַל־הַכְּלִי, ʕal־hakliy
רֵיחַ־נִיחֹחַ, reyħa־niyħoħa
הַחֲלָבִים, haħalaviym
אֶל־אֶרֶץ, 'el־'eret͡s
וְאֶל־הַיִדְּעֹנִים, w'el־hayidʕoniym
מִן־הָעוֹֹף, min־haʕwof
אֶת־עֹמֶר, 'et־ʕomer
וּבַנְחָלִים, uvanħaliym
בְּטֻמְאַת, bṭum'at
יִשָׂאוּ, yisa'u
אַל־תִּפְנוּ, 'al־tifnu
מִפְּנֵיכֶם, mipneyxem
מִבְּשָׂרָם, mibsaram
וְהַבָּשָׂר, whabasar
וּפָשַׁט, ufašaṭ
שֶׂה, seh
בַּגּוֹֹיִם, bagwoyim
בַגּוֹֹיִם, vagwoyim
בְעוֹֹר־בְּשָׂרָם, vʕwor־bsaram
עָרְלָתוֹֹ, ʕarlatwo
לְחָק־עוֹֹלָם, lħaq־ʕwolam
אֶת־בֵּיתוֹֹ, 'et־beytwo
וְאִם־הָמֵר, w'im־hamer
בְּתַנוּר, btanur
בַּתַּנוּר, batanur
הִקְרִיב, hiqriyv
הַטְהֹרָה, haṭhorah
שָׂדֵהוּ, sadehu
וַחֲלָלָה, waħalalah
וְנִרְאָה, wnir'ah
מִטֻמְאֹת, miṭum'ot
כָּל־בְּנֵי, kal־bney
יוּבָא, yuva'
וּמִפֶּתַח, umipetaħ
וְהָאֹכֵל, wha'oxel
עֶשְׂרֵה, ʕesreh
עֲשָׂרָה, ʕasarah
הֵאָכֹל, he'axol
מִשֶׁמֶן, mišemen
תִּזְמֹר, tizmor
תִזְמֹר, tizmor
וְאֶת־אֹהֶל, w'et־'ohel
קֵדְמָה, qedmah
בְּשֶׁקֶל, bšeqel
כָּל־חֵרֶם, kal־ħerem
זֹבָה, zovah
זָבָה, zavah
וְהִתְקַדִּשְׁתֶּם, whitqadištem
תִּהְיֶה־לוֹֹ, tihyeh־lwo
תִכְבֶּה, tixbeh
תִכְבֶה, tixveh
וּכְלִי־חֶרֶשׂ, uxliy־ħeres
אֶצְבָּעוֹֹ, 'et͡sbaʕwo
וְהֶעֱרִיךְ, wheʕeriyx
יִשְׁחֲטוּ, yišħaṭu
אֲחֻזָתָם, 'aħuzatam
פֹּרַחַת, poraħat
וְתוֹֹשָׁב, wtwošav
רַגְלַיִם, raglayim
רַגְלָיִם, raglayim
גָרָב, garav
תְּכַבֵּס, txabes
אֶת־קְצִיר, 'et־qt͡siyr
וַיִרְחַץ, wayirħat͡s
אֶת־שְׁנֵי, 'et־šney
הַתּוֹֹעֵבֹת, hatwoʕevot
וְאֶת־שְׁתֵּי, w'et־štey
לְמָנָה, lmanah
כְּנַעַן, knaʕan
לְאָכְלָה, l'axlah
שָׂרוּעַ, saruʕa
תָמֻתוּ, tamutu
וְאֶת־הַבְּהֵמָה, w'et־habhemah
אֶת־הַכֶּבֶשׂ, 'et־hakeves
תְּרוּעָה, truʕah
בִּבְשָׂרָה, bivsarah
וְעָרַךְ, wʕarax
וּקְרָאתֶם, uqra'tem
מִשְׁכְּבֵי, miškvey
הָאֶרֶז, ha'erez
אוֹֹ־אִשָׁה, 'wo־'išah
אֶת־הַמְקַלֵל, 'et־hamqalel
דָּמֶיהָ, dameyha
לֶעָנִי, leʕaniy
יִקְרַב, yiqrav
יִקְרָב, yiqrav
מַפְרֶסֶת, mafreset
זַרְעוֹֹ, zarʕwo
וַתִּטְמָא, watiṭma'
יֹתֶרֶת, yoteret
הַגָּרִים, hagariym
הַשְׂעִירִם, hasʕiyrim
וּזְרַעְתֶּם, uzraʕtem
וְהָאֶחָד, wha'eħad
נִרְאָה, nir'ah
רָע, raʕ
וְאָהַבְתָּ, w'ahavta
עֲשׂוֹֹת, ʕaswot
לְפִי, lfiy
וַתֵּצֵא, watet͡se'
אֶת־כֶּבֶשׂ, 'et־keves
כְּעֶרְכְּךָ, kʕerkxa
אֶת־הַקֹדֶשׁ, 'et־haqodeš
מֵעֶרֶב, meʕerev
וְחֵלֶב, wħelev
יְשַׁלְמֶנָה, yšalmenah
וְיָסַפְתִּי, wyasaftiy
זֹנָה, zonah
אֲשֶׁר־לא, 'ašer־l'
בַּמִשְׁפָּט, bamišpaṭ
אֲשֶׁר־יִפֹּל, 'ašer־yipol
מִן־הַתֹּרִים, min־hatoriym
הֻכַּבֵּס, hukabes
אֶת־כָּל־חֻקֹתַי, 'et־kal־ħuqotay
וְאֶת־כָּל־דָּמָה, w'et־kal־damah
תִקַח, tiqaħ
תִקָח, tiqaħ
אֶת־דַּם, 'et־dam
אֶת־הַמִזְבֵּחַ, 'et־hamizbeħa
הֵנָה, henah
לֹא־הָפַךְ, lo'־hafax
וְסָמְכוּ, wsamxu
אֶזְכֹּר, 'ezkor
אֶת־נֶגַע, 'et־negaʕ
כָּל־חֶלְבּוֹֹ, kal־ħelbwo
וְנָתְנָה, wnatnah
וְאֶת־הָעֹלָה, w'et־haʕolah
זוֹֹב, zwov
שֶׁסַע, šesaʕ
עָמַד, ʕamad
וְאֶחָד, w'eħad
וּשְׂעָרָה, usʕarah
וּשְׂעָרָה, usʕarah
הַתּוֹֹרָה, hatworah
אֶת־כָּל־בְּשָׂרוֹֹ, 'et־kal־bsarwo
בִּבְשַׂר, bivsar
בַּבָּשָׂר, babasar
אַלְמָנָה, 'almanah
הַבָּקָר, habaqar
הַבֹּקֶר, haboqer
יִטְמָא־לוֹֹ, yiṭma'־lwo
וְהַבֶּגֶד, whabeged
וְהֵבִיאוּ, wheviy'u
לַאֲחֻזָה, la'aħuzah
מֹשְׁבֹתֵיכֶם, mošvoteyxem
תֵצְאוּ, tet͡s'u
וּתְמוּרָתוֹֹ, utmuratwo
עָשַׁק, ʕašaq
עָשָׁק, ʕašaq
וַיִזְרְקֵהוּ, wayizrqehu
וְאֶת־הַכְּרָעָיִם, w'et־hakraʕayim
וְאֶת־הַכְּרָעַיִם, w'et־hakraʕayim
הֶחָזֶה, heħazeh
אֶת־הָרֹאשׁ, 'et־haro'š
וְאַחֲרֵי־כֵן, w'aħarey־xen
שׁוֹֹפַר, šwofar
שׁוֹֹפָר, šwofar
וַאֲכָלֻהוּ, wa'axaluhu
דַּבְּרוּ, dabru
מִשְׂדֵה, misdeh
אֵינֶנוּ, 'eynenu
וְלֶקֶט, wleqeṭ
וּרְקִיקֵי, urqiyqey
הֲבִיאֲכֶם, haviy'axem
יָדָע, yadaʕ
יָדַע, yadaʕ
וּמִקְדָּשִׁי, umiqdašiy
מִן־בְּנֵי, min־bney
כִּי־מַעֲלֵה, kiy־maʕaleh
לְרִבְעָה, lrivʕah
לְרִבְעָה, lrivʕah
בְּכָל־כְּלִי, bxal־kliy
עֲבָדִים, ʕavadiym
וְאֶת־לֹג, w'et־log
יְחַלֵל, yħalel
הַבָּד, habad
לְפַר, lfar
לַפָּר, lapar
וְאֶת־הַמִזְבֵּחַ, w'et־hamizbeħa
אֲשֶׁר־הִבְדַּלְתִּי, 'ašer־hivdaltiy
וְהִקְטִירָם, whiqṭiyram
וַיַז, wayaz
תַּחְתָּיו, taħtayw
תַחְתָּיו, taħtayw
עַל־מַיִם, ʕal־mayim
שְׂעִיר־עִזִים, sʕiyr־ʕiziym
יַלֶפֶת, yalefet
לִבְנֵי, livney
אָז, 'az
לְאַחַת, l'aħat
בַּסֻכֹּת, basukot
וְחִשַׁב, wħišav
וּבַמַיִם, uvamayim
בְעוֹֹר־בְּשָׂרוֹֹ, vʕwor־bsarwo
יִמַקוּ, yimaqu
יִמָקוּ, yimaqu
עָרֵי, ʕarey
תְּשַׁקְצוּ, tšaqt͡su
תְּשַׁקֵצוּ, tšaqet͡su
הַמִנְחָה, haminħah
יָמֻתוּ, yamutu
וְאַחֲרֵי, w'aħarey
שָׁם, šam
שֵׁם, šem
אֲשֶׁר־יֵשֵׁב, 'ašer־yešev
בַּשָׁנִים, bašaniym
אֶת־כָּל־שְׂעָרוֹֹ, 'et־kal־sʕarwo
הַחֲמִשִׁים, haħamišiym
וְחָק־בָּנֶיךָ, wħaq־baneyxa
שֵׁן, šen
מִן־הָעַמִים, min־haʕamiym
הִקְרִיבוּ, hiqriyvu
הַקְרִיבוֹֹ, haqriyvwo
יָשִׁיב, yašiyv
לַמִנְחָה, laminħah
לְמִנְחָה, lminħah
בַּמִשְׁקָל, bamišqal
כַּרְמֶךָ, karmexa
כַּרְמְךָ, karmxa
וְהַנִשְׁאָרִים, whaniš'ariym
וְאֵזֹב, w'ezov
וְטָהֲרָה, wṭaharah
וְטָהֵרָה, wṭaherah
חֻפָּשָׁה, ħupašah
חֻפְשָׁה, ħufšah
לְנֶפֶשׁ, lnefeš
לָנֶפֶשׁ, lanefeš
אֲשֶׁר־יִשְׁכַּב, 'ašer־yiškav
אֲבֹתָם, 'avotam
וְהַנֹשֵׂא, whanose'
תּוֹֹעֵבָה, twoʕevah
מִנְחָתֶךָ, minħatexa
מִנְחָתְךָ, minħatxa
חָטְאוּ, ħaṭ'u
חֶטְאוֹֹ, ħeṭ'wo
אֲלֵיהֶם, 'aleyhem
אֶת־הַדֶּשֶׁן, 'et־hadešen
חֹמָה, ħomah
הַיוֹֹנָה, haywonah
עַל־אַחַת, ʕal־'aħat
יָקוּם, yaqum
עֲוֺנָה, ʕawonah
יִשָׁבֵר, yišaver
חָרְבָּה, ħarbah
אֶת־קָרְבַּן, 'et־qarban
לַאֲחֻזָתוֹֹ, la'aħuzatwo
תִּהְיֶינָה, tihyeynah
כָּמוֹֹךָ, kamwoxa
עֶרְוָתָן, ʕerwatan
בַּמַחֲנֶה, bamaħaneh
יִמָכֵר, yimaxer
כָּל־אֲשֶׁר, kal־'ašer
יִשָׂא, yisa'
פָּשְׂתָה, pastah
פָשָׂתָה, fasatah
לַאֲשֶׁר, la'ašer
אֶת־אֶצְבָּעוֹֹ, 'et־'et͡sbaʕwo
וְלַגֵּר, wlager
לָרִיק, lariyq
אַחֲרֵיהֶם, 'aħareyhem
לִרְאוֹֹת, lir'wot
מִן־הַקֳדָשִׁים, min־haqadašiym
וּבָנֶיךָ, uvaneyxa
זָב, zav
וְאֶת־כָּל־חֶלְבָּה, w'et־kal־ħelbah
וְאֶת־כָּל־חֶלְבָּה, w'et־kal־ħelbah
וְאֶת־חֻקֹתַי, w'et־ħuqotay
הַכִּפֻּרִים, hakipuriym
וְאֶת־הָאַיִל, w'et־ha'ayil
שָׁמָה, šamah
תַנוּר, tanur
תַּנוּר, tanur
נֶגַע־צָרַעַת, negaʕ־t͡saraʕat
תָּחֹגּוּ, taħogu
וְאָכַל, w'axal
וְאָכֹל, w'axol
אֶת־זוֹֹבוֹֹ, 'et־zwovwo
מְשַׁלֵחַ, mšaleħa
לִהְיֹת, lihyot
בַּכֹּהֲנִים, bakohaniym
אוֹֹ־כֶשֶׂב, 'wo־xesev
מִפְּנֵי, mipney
חֶרֶב, ħerev
חָרֶב, ħarev
בַּחֲצַר, baħat͡sar
אוֹֹ־עֵז, 'wo־ʕez
אֶת־עֲמִיתוֹֹ, 'et־ʕamiytwo
אִם־זָכָר, 'im־zaxar
אֶת־אִשֵׁי, 'et־'išey
וְכָל־מִנְחָה, wxal־minħah
אֲשֶׁר־תֹּאכַל, 'ašer־to'xal
אֶת־הָאֲבָנִים, 'et־ha'avaniym
בַּיַמִים, bayamiym
וְכַרְמְךָ, wxarmxa
פִּרְיוֹֹ, pirywo
וְזָכַרְתִּי, wzaxartiy
תֶּבֶל, tevel
וּמִכְנְסֵי־בַד, umixnsey־vad
וְנִתַּח, wnitaħ
תְרוּמָה, trumah
תְּרוּמָה, trumah
אֶת־מִשְׁמַרְתִּי, 'et־mišmartiy
לַעֲשׂוֹֹת, laʕaswot
תּוֹֹדַת, twodat
יַעֲרֹךְ, yaʕarox
עַם, ʕam
עַל־זֶבַח, ʕal־zevaħ
בְּעֵינָיו, bʕeynayw
עַל־הַכַּפֹּרֶת, ʕal־hakaporet
לִפְנֵי־יְהוָה, lifney־yhwah
עֲשִׂירִת, ʕasiyrit
וְאִם־תַּחְתֶּיהָ, w'im־taħteyha
הַשָׁנָה, hašanah
נַפְשִׁי, nafšiy
דָּרַשׁ, daraš
דָּרֹשׁ, daroš
חַלַת, ħalat
חַלֹת, ħalot
הָאָיִל, ha'ayil
מְשֻׁחִים, mšuħiym
עַמָה, ʕamah
מֻרְבֶּכֶת, murbexet
אֶת־אֵלֶה, 'et־'eleh
בְּכָל־אֵלֶה, bxal־'eleh
בְכָל־אֵלֶה, vxal־'eleh
כִּי־כֵן, kiy־xen
תָבֹאוּ, tavo'u
וְאֶל־הַמִזְבֵּחַ, w'el־hamizbeħa
בָּאִישׁ, ba'iyš
וְנִמְכַּר, wnimkar
עַל־הַכְּלָיוֹֹת, ʕal־haklaywot
לְטַהֵר, lṭaher
לַטָהֹר, laṭahor
מֵעֶרְכֶּךָ, meʕerkexa
לְחַטֵא, lħaṭe'
לַחֲטֹא, laħaṭo'
וְאֶת־חֶלְבְּהֶן, w'et־ħelbhen
שֵׁשׁ, šeš
וּמִמָחֳרָת, umimaħarat
יַיִן, yayin
תֹּאמַר, to'mar
עֵצִים, ʕet͡siym
כֶּסֶף־עֶרְכְּךָ, kesef־ʕerkxa
בִּכּוּרִים, bikuriym
מִבָּנָיו, mibanayw
לְכָל־חַטֹאתָם, lxal־ħaṭo'tam
כְּשָׂכִיר, ksaxiyr
כִּשְׂכִיר, kisxiyr
הַלְוִיִם, halwiyim
קוֹֹל, qwol
בְּכָל־טָמֵא, bxal־ṭame'
לְטָמְאָה, lṭam'ah
לַטְמֵאָה, laṭme'ah
שָׁחֹר, šaħor
קֶרִי, qeriy
אֶל־הָאֹבֹת, 'el־ha'ovot
וּבַת־כֹּהֵן, uvat־kohen
הַמִסְפַּחַת, hamispaħat
יִקָחוּ, yiqaħu
וְאֶל־פֶּתַח, w'el־petaħ
נְדָבָה, ndavah
וְכָל־הַכְּלִי, wxal־hakliy
מַצָה, mat͡sah
אֲשֶׁר־יַקְרִיבוּ, 'ašer־yaqriyvu
אֶת־בִּגְדֵי, 'et־bigdey
כָל־הָעָם, xal־haʕam
כָּל־הָעָם, kal־haʕam
עֲלֵיהֶן, ʕaleyhen
יָבִיאוּ, yaviy'u
בְּאֵיל, b'eyl
וְאֶת־הָאֵזֹב, w'et־ha'ezov
נֵזֶר, nezer
וְאֶת־הָאֶחָד, w'et־ha'eħad
וַיְקַדֵּשׁ, wayqadeš
פִסֵחַ, fiseħa
פֶּסַח, pesaħ
לִנְתָחֶיהָ, lintaħeyha
וְהָיָה־הוּא, whayah־hu'
רָאָה, ra'ah
וְאֶת־הַחֲלָבִים, w'et־haħalaviym
יֹאכֲלֶנָה, yo'xalenah
בָאָבֶן, va'aven
בָּאֶבֶן, ba'even
וְהָלַכְתִּי, whalaxtiy
וְרָדַף, wradaf
וְרֹדֵף, wrodef
אֶת־פִּרְיוֹֹ, 'et־pirywo
עֲרִירִים, ʕariyriym
וְאֶת־כָּל־מִשְׁפָּטַי, w'et־kal־mišpaṭay
וָמַעְלָה, wamaʕlah
וּמָעֲלָה, umaʕalah
יִלְבַּשׁ, yilbaš
יִלְבָּשׁ, yilbaš
כָּל־לְבֹנָתָה, kal־lvonatah
וַיִסְמְכוּ, wayismxu
כַּגֵּר, kager
אֶת־מִקְדָּשַׁי, 'et־miqdašay
אֶת־מִקְדָּשִׁי, 'et־miqdašiy
וְעֶרְוַת, wʕerwat
וְלֹא־תִהְיֶה, wlo'־tihyeh
אָבִיהָ, 'aviyha
וַהֲלַכְתֶּם, wahalaxtem
תּוּקַד, tuqad
וְאֶת־דָּמוֹֹ, w'et־damwo
וַיִזְרֹק, wayizroq
אֶת־הַבָּשָׂר, 'et־habasar
שָׁפָל, šafal
יְמַלֵא, ymale'
אֶל־כְּלִי־חֶרֶשׂ, 'el־kliy־ħeres
וְכָל־מְלָאכָה, wxal־mla'xah
וְנִכְרַת, wnixrat
וַתֹּאכַל, wato'xal
וְהֶעֱלָה, wheʕelah
וְהָעֹלָה, whaʕolah
וַיָמֻתוּ, wayamutu
הַקֳדָשִׁים, haqadašiym
כָּל־הַמִשְׁכָּב, kal־hamiškav
לַזָכָר, lazaxar
הַשְׁחִין, hašħiyn
מֵבִיא, meviy'
וְכִי־יָמוּךְ, wxiy־yamux
כָּלִיל, kaliyl
אֱמֹר, 'emor
עַל־בְּשָׂרוֹֹ, ʕal־bsarwo
אֲדַמְדָּם, 'adamdam
פָּרָחָה, paraħah
בְּקִירֹת, bqiyrot
אֶת־מִשְׁפָּטַי, 'et־mišpaṭay
בֶּגֶד, beged
בֶגֶד, veged
יֶחֱטָא, yeħeṭa'
אֶת־עֶרְוָתָה, 'et־ʕerwatah
תִּשְׂרְפֶנוּ, tisrfenu
אֶת־זִבְחֵיהֶם, 'et־zivħeyhem
תֵעָשֶׂינָה, teʕaseynah
לְמִינוֹֹ, lmiynwo
וְכָל־מַעְשַׂר, wxal־maʕsar
לְמִינָה, lmiynah
הַמִדְבָּרָה, hamidbarah
יִמָרֵט, yimareṭ
עַל־שְׁנֵי, ʕal־šney
קֻמְצוֹֹ, qumt͡swo
יָרִים, yariym
פִּגּוּל, pigul
בְּרֹאשׁוֹֹ, bro'šwo
חֲמִשִׁים, ħamišiym
בַּחֲמִשָׁה, baħamišah
אֶרֶז, 'erez
בָּתֵּי, batey
בָתֵּי, vatey
בְנֵי־יוֹֹנָה, vney־ywonah
וּבְכֹל, uvxol
הַגּוֹֹרָל, hagworal
לְחֻקַת, lħuqat
וְשַׂמְתָּ, wsamta
וְאִם־נְקֵבָה, w'im־nqevah
בְּמֹתָם, bmotam
קָרְבָּנֶךָ, qarbanexa
לַשָׁקֶר, lašaqer
לַשֶׁקֶר, lašeqer
יִרְאֶנָה, yir'enah
אֲחֻזַתְכֶם, 'aħuzatxem
וְקִרְבּוֹֹ, wqirbwo
וּמָלַק, umalaq
יְמִירֶנוּ, ymiyrenu
יַבְדִּיל, yavdiyl
לְהָנִיף, lhaniyf
אֲחוֹֹתְךָ, 'aħwotxa
עַד־שְׁנַת, ʕad־šnat
רֵאשִׁית, re'šiyt
וַיַמְצִאוּ, wayamt͡si'u
הָאֵפָה, ha'efah
לְרָצוֹֹן, lrat͡swon
לְבָנֹת, lvanot
צַו, t͡saw
וּגְרוּשָׁה, ugrušah
אֶת־הָעֹמֶר, 'et־haʕomer
עַיִן, ʕayin
עַל־הַמִנְחָה, ʕal־haminħah
צָהֹב, t͡sahov
אֲשֶׁר־אֲנִי, 'ašer־'aniy
שְׁכָבְתְּךָ, šxavtxa
פִּתִּים, pitiym
טָהֳרָתוֹֹ, ṭaharatwo
וְקָמַץ, wqamat͡s
אֵין־לוֹֹ, 'eyn־lwo
וְעָרְכוּ, wʕarxu
וְכָל־דָּם, wxal־dam
יִקְדָּשׁ, yiqdaš
וּשְׁפָלָה, ušfalah
וַיָשִׂימוּ, wayasiymu
בִשְׁתִי, vištiy
